city,date,station,trips
San Francisco,02/11/2013,72,17
San Francisco,02/11/2013,73,19
San Francisco,02/11/2013,74,17
San Francisco,02/11/2013,75,8
San Francisco,02/11/2013,76,19
San Francisco,02/11/2013,77,13
San Francisco,03/11/2013,39,9
San Francisco,03/11/2013,41,8
San Francisco,03/11/2013,42,8
San Francisco,03/11/2013,45,3
San Francisco,03/11/2013,46,9
San Francisco,03/11/2013,47,6
San Francisco,03/11/2013,48,11
San Francisco,03/11/2013,49,5
San Francisco,03/11/2013,50,8
San Francisco,03/11/2013,51,4
San Francisco,03/11/2013,54,16
San Francisco,03/11/2013,55,3
San Francisco,03/11/2013,56,6
San Francisco,03/11/2013,57,13
San Francisco,03/11/2013,59,8
San Francisco,03/11/2013,60,34
San Francisco,03/11/2013,61,9
San Francisco,03/11/2013,62,5
San Francisco,03/11/2013,63,5
San Francisco,03/11/2013,64,14
San Francisco,03/11/2013,65,5
San Francisco,03/11/2013,66,8
San Francisco,03/11/2013,67,8
San Francisco,03/11/2013,68,9
San Francisco,03/11/2013,69,10
San Francisco,03/11/2013,70,5
San Francisco,03/11/2013,71,5
San Francisco,03/11/2013,72,15
San Francisco,03/11/2013,73,16
San Francisco,03/11/2013,74,19
San Francisco,03/11/2013,75,5
San Francisco,03/11/2013,76,23
San Francisco,03/11/2013,77,15
San Francisco,04/11/2013,39,33
San Francisco,04/11/2013,41,16
San Francisco,04/11/2013,42,26
San Francisco,04/11/2013,45,33
San Francisco,04/11/2013,46,9
San Francisco,04/11/2013,47,15
San Francisco,04/11/2013,48,13
San Francisco,04/11/2013,49,25
San Francisco,04/11/2013,50,39
San Francisco,04/11/2013,51,30
San Francisco,04/11/2013,54,22
San Francisco,04/11/2013,55,58
San Francisco,04/11/2013,56,18
San Francisco,04/11/2013,57,23
San Francisco,04/11/2013,58,7
San Francisco,04/11/2013,59,17
San Francisco,04/11/2013,60,42
San Francisco,04/11/2013,61,40
San Francisco,04/11/2013,62,28
San Francisco,04/11/2013,63,24
San Francisco,04/11/2013,64,39
San Francisco,04/11/2013,65,41
San Francisco,04/11/2013,66,27
San Francisco,04/11/2013,67,30
San Francisco,04/11/2013,68,15
San Francisco,04/11/2013,69,36
San Francisco,04/11/2013,70,93
San Francisco,04/11/2013,71,16
San Francisco,04/11/2013,72,24
San Francisco,04/11/2013,73,29
San Francisco,04/11/2013,74,46
San Francisco,04/11/2013,75,23
San Francisco,04/11/2013,76,48
San Francisco,04/11/2013,77,57
San Francisco,05/11/2013,39,28
San Francisco,05/11/2013,41,22
San Francisco,05/11/2013,42,17
San Francisco,05/11/2013,45,21
San Francisco,05/11/2013,46,10
San Francisco,05/11/2013,47,23
San Francisco,05/11/2013,48,18
San Francisco,05/11/2013,49,27
San Francisco,05/11/2013,50,58
San Francisco,05/11/2013,51,25
San Francisco,05/11/2013,54,20
San Francisco,05/11/2013,55,48
San Francisco,05/11/2013,56,26
San Francisco,05/11/2013,57,19
San Francisco,05/11/2013,58,5
San Francisco,05/11/2013,59,16
San Francisco,05/11/2013,60,47
San Francisco,05/11/2013,61,48
San Francisco,05/11/2013,62,33
San Francisco,05/11/2013,63,27
San Francisco,05/11/2013,64,34
San Francisco,05/11/2013,65,35
San Francisco,05/11/2013,66,27
San Francisco,05/11/2013,67,23
San Francisco,05/11/2013,68,22
San Francisco,05/11/2013,69,49
San Francisco,05/11/2013,70,73
San Francisco,05/11/2013,71,20
San Francisco,05/11/2013,72,22
San Francisco,05/11/2013,73,31
San Francisco,05/11/2013,74,45
San Francisco,05/11/2013,75,17
San Francisco,05/11/2013,76,52
San Francisco,05/11/2013,77,64
San Francisco,06/11/2013,39,22
San Francisco,06/11/2013,41,25
San Francisco,06/11/2013,42,18
San Francisco,06/11/2013,45,13
San Francisco,06/11/2013,46,16
San Francisco,06/11/2013,47,22
San Francisco,06/11/2013,48,19
San Francisco,06/11/2013,49,28
San Francisco,06/11/2013,50,50
San Francisco,06/11/2013,51,22
San Francisco,06/11/2013,54,22
San Francisco,06/11/2013,55,43
San Francisco,06/11/2013,56,24
San Francisco,06/11/2013,57,11
San Francisco,06/11/2013,58,2
San Francisco,06/11/2013,59,10
San Francisco,06/11/2013,60,39
San Francisco,06/11/2013,61,38
San Francisco,06/11/2013,62,33
San Francisco,06/11/2013,63,34
San Francisco,06/11/2013,64,38
San Francisco,06/11/2013,65,33
San Francisco,06/11/2013,66,28
San Francisco,06/11/2013,67,28
San Francisco,06/11/2013,68,18
San Francisco,06/11/2013,69,33
San Francisco,06/11/2013,70,93
San Francisco,06/11/2013,71,12
San Francisco,06/11/2013,72,34
San Francisco,06/11/2013,73,28
San Francisco,06/11/2013,74,47
San Francisco,06/11/2013,75,27
San Francisco,06/11/2013,76,37
San Francisco,06/11/2013,77,39
San Francisco,07/11/2013,39,33
San Francisco,07/11/2013,41,22
San Francisco,07/11/2013,42,19
San Francisco,07/11/2013,45,27
San Francisco,07/11/2013,46,12
San Francisco,07/11/2013,47,17
San Francisco,07/11/2013,48,17
San Francisco,07/11/2013,49,33
San Francisco,07/11/2013,50,56
San Francisco,07/11/2013,51,28
San Francisco,07/11/2013,54,32
San Francisco,07/11/2013,55,45
San Francisco,07/11/2013,56,29
San Francisco,07/11/2013,57,14
San Francisco,07/11/2013,58,6
San Francisco,07/11/2013,59,16
San Francisco,07/11/2013,60,44
San Francisco,07/11/2013,61,35
San Francisco,07/11/2013,62,33
San Francisco,07/11/2013,63,31
San Francisco,07/11/2013,64,52
San Francisco,07/11/2013,65,27
San Francisco,07/11/2013,66,33
San Francisco,07/11/2013,67,26
San Francisco,07/11/2013,68,21
San Francisco,07/11/2013,69,45
San Francisco,07/11/2013,70,86
San Francisco,07/11/2013,71,16
San Francisco,07/11/2013,72,34
San Francisco,07/11/2013,73,37
San Francisco,07/11/2013,74,35
San Francisco,07/11/2013,75,23
San Francisco,07/11/2013,76,40
San Francisco,07/11/2013,77,53
San Francisco,08/11/2013,39,20
San Francisco,08/11/2013,41,26
San Francisco,08/11/2013,42,26
San Francisco,08/11/2013,45,23
San Francisco,08/11/2013,46,15
San Francisco,08/11/2013,47,22
San Francisco,08/11/2013,48,10
San Francisco,08/11/2013,49,27
San Francisco,08/11/2013,50,51
San Francisco,08/11/2013,51,29
San Francisco,08/11/2013,54,25
San Francisco,08/11/2013,55,44
San Francisco,08/11/2013,56,29
San Francisco,08/11/2013,57,19
San Francisco,08/11/2013,58,11
San Francisco,08/11/2013,59,16
San Francisco,08/11/2013,60,45
San Francisco,08/11/2013,61,33
San Francisco,08/11/2013,62,32
San Francisco,08/11/2013,63,29
San Francisco,08/11/2013,64,44
San Francisco,08/11/2013,65,36
San Francisco,08/11/2013,66,37
San Francisco,08/11/2013,67,27
San Francisco,08/11/2013,68,20
San Francisco,08/11/2013,69,41
San Francisco,08/11/2013,70,75
San Francisco,08/11/2013,71,33
San Francisco,08/11/2013,72,30
San Francisco,08/11/2013,73,36
San Francisco,08/11/2013,74,41
San Francisco,08/11/2013,75,27
San Francisco,08/11/2013,76,42
San Francisco,08/11/2013,77,51
San Francisco,09/11/2013,39,18
San Francisco,09/11/2013,41,12
San Francisco,09/11/2013,42,14
San Francisco,09/11/2013,45,6
San Francisco,09/11/2013,46,7
San Francisco,09/11/2013,47,9
San Francisco,09/11/2013,48,16
San Francisco,09/11/2013,49,11
San Francisco,09/11/2013,50,52
San Francisco,09/11/2013,51,10
San Francisco,09/11/2013,54,27
San Francisco,09/11/2013,55,5
San Francisco,09/11/2013,56,8
San Francisco,09/11/2013,57,13
San Francisco,09/11/2013,58,9
San Francisco,09/11/2013,59,6
San Francisco,09/11/2013,60,44
San Francisco,09/11/2013,61,32
San Francisco,09/11/2013,62,13
San Francisco,09/11/2013,63,12
San Francisco,09/11/2013,64,11
San Francisco,09/11/2013,65,19
San Francisco,09/11/2013,66,19
San Francisco,09/11/2013,67,10
San Francisco,09/11/2013,68,12
San Francisco,09/11/2013,69,9
San Francisco,09/11/2013,70,31
San Francisco,09/11/2013,71,14
San Francisco,09/11/2013,72,8
San Francisco,09/11/2013,73,24
San Francisco,09/11/2013,74,26
San Francisco,09/11/2013,75,20
San Francisco,09/11/2013,76,30
San Francisco,09/11/2013,77,16
San Francisco,10/11/2013,39,18
San Francisco,10/11/2013,41,10
San Francisco,10/11/2013,42,8
San Francisco,10/11/2013,45,5
San Francisco,10/11/2013,46,11
San Francisco,10/11/2013,47,3
San Francisco,10/11/2013,48,15
San Francisco,10/11/2013,49,9
San Francisco,10/11/2013,50,51
San Francisco,10/11/2013,51,7
San Francisco,10/11/2013,54,14
San Francisco,10/11/2013,55,3
San Francisco,10/11/2013,56,9
San Francisco,10/11/2013,57,7
San Francisco,10/11/2013,58,3
San Francisco,10/11/2013,59,6
San Francisco,10/11/2013,60,41
San Francisco,10/11/2013,61,25
San Francisco,10/11/2013,62,6
San Francisco,10/11/2013,63,9
San Francisco,10/11/2013,64,5
San Francisco,10/11/2013,65,8
San Francisco,10/11/2013,66,8
San Francisco,10/11/2013,67,10
San Francisco,10/11/2013,68,6
San Francisco,10/11/2013,69,8
San Francisco,10/11/2013,70,30
San Francisco,10/11/2013,71,10
San Francisco,10/11/2013,72,13
San Francisco,10/11/2013,73,17
San Francisco,10/11/2013,74,12
San Francisco,10/11/2013,75,3
San Francisco,10/11/2013,76,28
San Francisco,10/11/2013,77,16
San Francisco,11/11/2013,39,24
San Francisco,11/11/2013,41,20
San Francisco,11/11/2013,42,14
San Francisco,11/11/2013,45,24
San Francisco,11/11/2013,46,8
San Francisco,11/11/2013,47,16
San Francisco,11/11/2013,48,22
San Francisco,11/11/2013,49,20
San Francisco,11/11/2013,50,39
San Francisco,11/11/2013,51,16
San Francisco,11/11/2013,54,16
San Francisco,11/11/2013,55,39
San Francisco,11/11/2013,56,20
San Francisco,11/11/2013,57,20
San Francisco,11/11/2013,58,7
San Francisco,11/11/2013,59,10
San Francisco,11/11/2013,60,43
San Francisco,11/11/2013,61,45
San Francisco,11/11/2013,62,31
San Francisco,11/11/2013,63,28
San Francisco,11/11/2013,64,43
San Francisco,11/11/2013,65,24
San Francisco,11/11/2013,66,20
San Francisco,11/11/2013,67,32
San Francisco,11/11/2013,68,18
San Francisco,11/11/2013,69,39
San Francisco,11/11/2013,70,79
San Francisco,11/11/2013,71,18
San Francisco,11/11/2013,72,13
San Francisco,11/11/2013,73,25
San Francisco,11/11/2013,74,37
San Francisco,11/11/2013,75,21
San Francisco,11/11/2013,76,33
San Francisco,11/11/2013,77,44
San Francisco,12/11/2013,39,24
San Francisco,12/11/2013,41,26
San Francisco,12/11/2013,42,9
San Francisco,12/11/2013,45,24
San Francisco,12/11/2013,46,14
San Francisco,12/11/2013,47,23
San Francisco,12/11/2013,48,21
San Francisco,12/11/2013,49,25
San Francisco,12/11/2013,50,54
San Francisco,12/11/2013,51,34
San Francisco,12/11/2013,54,23
San Francisco,12/11/2013,55,58
San Francisco,12/11/2013,56,31
San Francisco,12/11/2013,57,20
San Francisco,12/11/2013,58,9
San Francisco,12/11/2013,59,15
San Francisco,12/11/2013,60,39
San Francisco,12/11/2013,61,47
San Francisco,12/11/2013,62,28
San Francisco,12/11/2013,63,26
San Francisco,12/11/2013,64,45
San Francisco,12/11/2013,65,31
San Francisco,12/11/2013,66,28
San Francisco,12/11/2013,67,28
San Francisco,12/11/2013,68,15
San Francisco,12/11/2013,69,47
San Francisco,12/11/2013,70,81
San Francisco,12/11/2013,71,20
San Francisco,12/11/2013,72,26
San Francisco,12/11/2013,73,29
San Francisco,12/11/2013,74,43
San Francisco,12/11/2013,75,26
San Francisco,12/11/2013,76,39
San Francisco,12/11/2013,77,60
San Francisco,13/11/2013,39,29
San Francisco,13/11/2013,41,17
San Francisco,13/11/2013,42,10
San Francisco,13/11/2013,45,23
San Francisco,13/11/2013,46,12
San Francisco,13/11/2013,47,14
San Francisco,13/11/2013,48,15
San Francisco,13/11/2013,49,35
San Francisco,13/11/2013,50,33
San Francisco,13/11/2013,51,20
San Francisco,13/11/2013,54,20
San Francisco,13/11/2013,55,37
San Francisco,13/11/2013,56,21
San Francisco,13/11/2013,57,19
San Francisco,13/11/2013,58,6
San Francisco,13/11/2013,59,10
San Francisco,13/11/2013,60,38
San Francisco,13/11/2013,61,41
San Francisco,13/11/2013,62,28
San Francisco,13/11/2013,63,26
San Francisco,13/11/2013,64,33
San Francisco,13/11/2013,65,38
San Francisco,13/11/2013,66,24
San Francisco,13/11/2013,67,22
San Francisco,13/11/2013,68,15
San Francisco,13/11/2013,69,48
San Francisco,13/11/2013,70,87
San Francisco,13/11/2013,71,16
San Francisco,13/11/2013,72,30
San Francisco,13/11/2013,73,20
San Francisco,13/11/2013,74,21
San Francisco,13/11/2013,75,27
San Francisco,13/11/2013,76,31
San Francisco,13/11/2013,77,44
San Francisco,14/11/2013,39,22
San Francisco,14/11/2013,41,24
San Francisco,14/11/2013,42,8
San Francisco,14/11/2013,45,34
San Francisco,14/11/2013,46,15
San Francisco,14/11/2013,47,21
San Francisco,14/11/2013,48,22
San Francisco,14/11/2013,49,34
San Francisco,14/11/2013,50,37
San Francisco,14/11/2013,51,20
San Francisco,14/11/2013,54,23
San Francisco,14/11/2013,55,46
San Francisco,14/11/2013,56,28
San Francisco,14/11/2013,57,19
San Francisco,14/11/2013,58,8
San Francisco,14/11/2013,59,9
San Francisco,14/11/2013,60,45
San Francisco,14/11/2013,61,47
San Francisco,14/11/2013,62,25
San Francisco,14/11/2013,63,28
San Francisco,14/11/2013,64,37
San Francisco,14/11/2013,65,39
San Francisco,14/11/2013,66,33
San Francisco,14/11/2013,67,38
San Francisco,14/11/2013,68,15
San Francisco,14/11/2013,69,43
San Francisco,14/11/2013,70,85
San Francisco,14/11/2013,71,18
San Francisco,14/11/2013,72,22
San Francisco,14/11/2013,73,21
San Francisco,14/11/2013,74,42
San Francisco,14/11/2013,75,30
San Francisco,14/11/2013,76,31
San Francisco,14/11/2013,77,44
San Francisco,15/11/2013,39,40
San Francisco,15/11/2013,41,27
San Francisco,15/11/2013,42,21
San Francisco,15/11/2013,45,24
San Francisco,15/11/2013,46,9
San Francisco,15/11/2013,47,19
San Francisco,15/11/2013,48,24
San Francisco,15/11/2013,49,27
San Francisco,15/11/2013,50,49
San Francisco,15/11/2013,51,26
San Francisco,15/11/2013,54,29
San Francisco,15/11/2013,55,34
San Francisco,15/11/2013,56,21
San Francisco,15/11/2013,57,12
San Francisco,15/11/2013,58,15
San Francisco,15/11/2013,59,14
San Francisco,15/11/2013,60,32
San Francisco,15/11/2013,61,54
San Francisco,15/11/2013,62,27
San Francisco,15/11/2013,63,29
San Francisco,15/11/2013,64,31
San Francisco,15/11/2013,65,38
San Francisco,15/11/2013,66,35
San Francisco,15/11/2013,67,29
San Francisco,15/11/2013,68,10
San Francisco,15/11/2013,69,39
San Francisco,15/11/2013,70,88
San Francisco,15/11/2013,71,15
San Francisco,15/11/2013,72,34
San Francisco,15/11/2013,73,29
San Francisco,15/11/2013,74,37
San Francisco,15/11/2013,75,30
San Francisco,15/11/2013,76,30
San Francisco,15/11/2013,77,52
San Francisco,16/11/2013,39,12
San Francisco,16/11/2013,41,6
San Francisco,16/11/2013,42,11
San Francisco,16/11/2013,45,8
San Francisco,16/11/2013,46,8
San Francisco,16/11/2013,47,12
San Francisco,16/11/2013,48,5
San Francisco,16/11/2013,49,11
San Francisco,16/11/2013,50,39
San Francisco,16/11/2013,51,13
San Francisco,16/11/2013,54,19
San Francisco,16/11/2013,55,10
San Francisco,16/11/2013,56,6
San Francisco,16/11/2013,57,10
San Francisco,16/11/2013,58,9
San Francisco,16/11/2013,59,7
San Francisco,16/11/2013,60,20
San Francisco,16/11/2013,61,22
San Francisco,16/11/2013,62,12
San Francisco,16/11/2013,63,5
San Francisco,16/11/2013,64,6
San Francisco,16/11/2013,65,9
San Francisco,16/11/2013,66,15
San Francisco,16/11/2013,67,7
San Francisco,16/11/2013,68,9
San Francisco,16/11/2013,69,8
San Francisco,16/11/2013,70,23
San Francisco,16/11/2013,71,21
San Francisco,16/11/2013,72,13
San Francisco,16/11/2013,73,25
San Francisco,16/11/2013,74,17
San Francisco,16/11/2013,75,8
San Francisco,16/11/2013,76,13
San Francisco,16/11/2013,77,11
San Francisco,17/11/2013,39,11
San Francisco,17/11/2013,41,5
San Francisco,17/11/2013,42,8
San Francisco,17/11/2013,45,2
San Francisco,17/11/2013,46,6
San Francisco,17/11/2013,47,11
San Francisco,17/11/2013,48,6
San Francisco,17/11/2013,49,11
San Francisco,17/11/2013,50,26
San Francisco,17/11/2013,51,3
San Francisco,17/11/2013,54,22
San Francisco,17/11/2013,55,3
San Francisco,17/11/2013,56,1
San Francisco,17/11/2013,57,7
San Francisco,17/11/2013,58,2
San Francisco,17/11/2013,59,9
San Francisco,17/11/2013,60,24
San Francisco,17/11/2013,61,20
San Francisco,17/11/2013,62,7
San Francisco,17/11/2013,63,7
San Francisco,17/11/2013,64,17
San Francisco,17/11/2013,65,15
San Francisco,17/11/2013,66,11
San Francisco,17/11/2013,67,6
San Francisco,17/11/2013,68,8
San Francisco,17/11/2013,69,5
San Francisco,17/11/2013,70,17
San Francisco,17/11/2013,71,15
San Francisco,17/11/2013,72,9
San Francisco,17/11/2013,73,22
San Francisco,17/11/2013,74,12
San Francisco,17/11/2013,75,7
San Francisco,17/11/2013,76,15
San Francisco,17/11/2013,77,11
San Francisco,18/11/2013,39,29
San Francisco,18/11/2013,41,14
San Francisco,18/11/2013,42,13
San Francisco,18/11/2013,45,29
San Francisco,18/11/2013,46,14
San Francisco,18/11/2013,47,21
San Francisco,18/11/2013,48,13
San Francisco,18/11/2013,49,20
San Francisco,18/11/2013,50,38
San Francisco,18/11/2013,51,25
San Francisco,18/11/2013,54,21
San Francisco,18/11/2013,55,51
San Francisco,18/11/2013,56,28
San Francisco,18/11/2013,57,26
San Francisco,18/11/2013,58,6
San Francisco,18/11/2013,59,16
San Francisco,18/11/2013,60,31
San Francisco,18/11/2013,61,35
San Francisco,18/11/2013,62,19
San Francisco,18/11/2013,63,30
San Francisco,18/11/2013,64,36
San Francisco,18/11/2013,65,34
San Francisco,18/11/2013,66,31
San Francisco,18/11/2013,67,23
San Francisco,18/11/2013,68,20
San Francisco,18/11/2013,69,69
San Francisco,18/11/2013,70,70
San Francisco,18/11/2013,71,16
San Francisco,18/11/2013,72,20
San Francisco,18/11/2013,73,21
San Francisco,18/11/2013,74,35
San Francisco,18/11/2013,75,35
San Francisco,18/11/2013,76,46
San Francisco,18/11/2013,77,2
San Francisco,19/11/2013,39,12
San Francisco,19/11/2013,41,17
San Francisco,19/11/2013,42,9
San Francisco,19/11/2013,45,18
San Francisco,19/11/2013,46,6
San Francisco,19/11/2013,47,7
San Francisco,19/11/2013,48,10
San Francisco,19/11/2013,49,25
San Francisco,19/11/2013,50,28
San Francisco,19/11/2013,51,19
San Francisco,19/11/2013,54,19
San Francisco,19/11/2013,55,36
San Francisco,19/11/2013,56,17
San Francisco,19/11/2013,57,14
San Francisco,19/11/2013,58,8
San Francisco,19/11/2013,59,12
San Francisco,19/11/2013,60,24
San Francisco,19/11/2013,61,29
San Francisco,19/11/2013,62,20
San Francisco,19/11/2013,63,14
San Francisco,19/11/2013,64,20
San Francisco,19/11/2013,65,20
San Francisco,19/11/2013,66,11
San Francisco,19/11/2013,67,23
San Francisco,19/11/2013,68,20
San Francisco,19/11/2013,69,29
San Francisco,19/11/2013,70,77
San Francisco,19/11/2013,71,10
San Francisco,19/11/2013,72,22
San Francisco,19/11/2013,73,19
San Francisco,19/11/2013,74,25
San Francisco,19/11/2013,75,6
San Francisco,19/11/2013,76,24
San Francisco,19/11/2013,77,26
San Francisco,20/11/2013,39,6
San Francisco,20/11/2013,41,10
San Francisco,20/11/2013,42,11
San Francisco,20/11/2013,45,14
San Francisco,20/11/2013,46,5
San Francisco,20/11/2013,47,8
San Francisco,20/11/2013,48,6
San Francisco,20/11/2013,49,18
San Francisco,20/11/2013,50,21
San Francisco,20/11/2013,51,15
San Francisco,20/11/2013,54,8
San Francisco,20/11/2013,55,21
San Francisco,20/11/2013,56,15
San Francisco,20/11/2013,57,15
San Francisco,20/11/2013,58,3
San Francisco,20/11/2013,59,5
San Francisco,20/11/2013,60,25
San Francisco,20/11/2013,61,20
San Francisco,20/11/2013,62,22
San Francisco,20/11/2013,63,15
San Francisco,20/11/2013,64,23
San Francisco,20/11/2013,65,24
San Francisco,20/11/2013,66,14
San Francisco,20/11/2013,67,17
San Francisco,20/11/2013,68,8
San Francisco,20/11/2013,69,20
San Francisco,20/11/2013,70,51
San Francisco,20/11/2013,71,16
San Francisco,20/11/2013,72,12
San Francisco,20/11/2013,73,18
San Francisco,20/11/2013,74,19
San Francisco,20/11/2013,75,9
San Francisco,20/11/2013,76,28
San Francisco,20/11/2013,77,30
San Francisco,21/11/2013,39,34
San Francisco,21/11/2013,41,18
San Francisco,21/11/2013,42,14
San Francisco,21/11/2013,45,28
San Francisco,21/11/2013,46,12
San Francisco,21/11/2013,47,23
San Francisco,21/11/2013,48,16
San Francisco,21/11/2013,49,31
San Francisco,21/11/2013,50,38
San Francisco,21/11/2013,51,22
San Francisco,21/11/2013,54,17
San Francisco,21/11/2013,55,51
San Francisco,21/11/2013,56,29
San Francisco,21/11/2013,57,22
San Francisco,21/11/2013,58,5
San Francisco,21/11/2013,59,8
San Francisco,21/11/2013,60,36
San Francisco,21/11/2013,61,44
San Francisco,21/11/2013,62,34
