id;point;convert_point;name;oldName;isActive;station;institute;trackNo;usableLength;trackSurface;frameType;frontLength;lighting;plkId;isEsriStation
1914;0xE6100000010C901D92FC760C4940209EF7FC39873340;POINT (19.528228579000029 50.097381183000039);Regulice Górne;Regulice Górne;nie;" ";Kraków;" ";" ";" ";" ";" ";" ";77644;1
1915;0xE6100000010CF05DA439FA094940E09B56192C873340;POINT (19.528016647000072 50.077948766000077);Alwernia;Alwernia;nie;" ";Kraków;" ";" ";" ";" ";" ";" ";77685;1
1916;0xE6100000010CA8CA63DFEB034940406E13E95C853340;POINT (19.520948951000037 50.030635761000042);Okleśna;Okleśna;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";78147;1
1917;0xE6100000010CD899FC35EA024940105584B7E1813340;POINT (19.507350416000065 50.022772549000081);Miejsce;Miejsce;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";78154;1
1918;0xE6100000010CB841FA4E1523494020DC3AF8BC923340;POINT (19.573195948000034 50.274087784000073);Olkusz;Olkusz;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";74294;1
1919;0xE6100000010C6836CE94C010494030F8B31336A23340;POINT (19.633637649000036 50.130877114000043);Krzeszowice;Krzeszowice;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";77701;1
1920;0xE6100000010C587C9A98D0274940E0DCBED26F443340;POINT (19.267331287000047 50.31105334800003);Dąbrowa Górnicza Strzemieszyce;Dąbrowa Górnicza-Strzemieszyce;tak;" ";Częstochowa;" ";" ";" ";" ";" ";" ";74815;1
1921;0xE6100000010C70E4498BE027494040C0B89389493340;POINT (19.287255509000033 50.311540042000047);Dąbrowa Górnicza Południowa;Dąbrowa Górnicza-Południe;tak;" ";Częstochowa;" ";" ";" ";" ";" ";" ";74161;1
1922;0xE6100000010C88B87464D6264940807E7A6E4C4F3340;POINT (19.309760003000065 50.303417737000075);Dąbrowa Górnicza Wschodnia;Dąbrowa Górnicza-Wschód;tak;Dąbrowa Górnicza Wschodnia;Częstochowa;20;160;R-45 P-1000;boczno - czołowa;15;nie ma;74880;1
1923;0xE6100000010C7046BDE2D4254940005748EC9F5F3340;POINT (19.373533981000037 50.295559256000047);Sławków;Sławków;tak;" ";Częstochowa;" ";" ";" ";" ";" ";" ";74252;1
1924;0xE6100000010CA006F4AB41234940607925DDD7683340;POINT (19.409543821000057 50.275441641000043);Bukowno Przymiarki;Przymiarki;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";74260;1
1925;0xE6100000010C4855C1B2D6214940E036B4B7CA753340;POINT (19.460124475000043 50.264364571000044);Bukowno;Bukowno;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";74203;1
1926;0xE6100000010C70F66C62B01F4940E0E85336C8573340;POINT (19.34289874600006 50.247570327000062);Knieje;Knieje;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";73957;1
1927;0xE6100000010C2030835C221B4940704D4A4670563340;POINT (19.337650674000031 50.211986126000056);Jaworzno Ciężkowice;Jaworzno-Ciężkowice;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";77545;1
1928;0xE6100000010C3850B0D182174940601EDABD98733340;POINT (19.451549402000069 50.18367978200007);Trzebinia Siersza;Trzebinia-Siersza;tak;" ";Tarnowskie Góry;" ";" ";" ";" ";" ";" ";77552;1
1929;0xE6100000010C08768777ED164940B07676C71C623340;POINT (19.383251635000022 50.179121915000053);Balin;Balin;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";77537;1
1930;0xE6100000010CB8DCC288B713494010A7677C0A743340;POINT (19.453285003000076 50.154038520000029);Trzebinia;Trzebinia;tak;Trzebinia;Kraków;8;248;R-1820;boczna;140;jest;77503;1
1931;0xE6100000010C006120D51E11494050CE873C09663340;POINT (19.398578437000026 50.133753434000027);Chrzanów;Chrzanów;tak;Chrzanów;Kraków;6;282;R-332;boczna;50;nie ma;77800;1
1932;0xE6100000010C38C0F6ADC50F4940A01496ADB2793340;POINT (19.475382661000026 50.123220201000038);Piła Kościelecka;Piła Kościelecka;nie;" ";Kraków;" ";" ";" ";" ";" ";" ";77636;1
1933;0xE6100000010C28AC2FAD6E0E49403099D8F3EA533340;POINT (19.327803841000048 50.112752579000073);Libiąż;Grabiczka;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";77909;1
1934;0xE6100000010C703A3B199C0E494090E91E53A3713340;POINT (19.443898387000047 50.114138750000052);Płaza;Płaza;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";77859;1
1935;0xE6100000010C201E2B93820E4940C0ED057DA1693340;POINT (19.412620367000045 50.113359829000046);Pogorzyce;Pogorzyce;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";77867;1
1936;0xE6100000010C70004BBBCC0C494070B37C8D3F413340;POINT (19.254875987000048 50.099997913000038);Chełmek Fabryka;Chełmek-Fabryka;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";77958;1
1937;0xE6100000010CE84F73436A094940702722E7F03D3340;POINT (19.241957136000053 50.073555404000047);Gorzów Chrzanowski;Gorzów Chrzanowski;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";77123;1
1938;0xE6100000010CB0592DD1D505494020349ABAFD483340;POINT (19.285121596000067 50.04558768000004);Dwory;Dwory;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";77461;1
1939;0xE6100000010C185BD1EBF1024940E0BB7A4019543340;POINT (19.328510313000038 50.023007848000077);Włosienica;Włosienica;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";78139;1
1940;0xE6100000010C48009B6CB6014940D01614C9815E3340;POINT (19.369167869000023 50.013379646000033);Przeciszów;Przeciszów;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";78121;1
1941;0xE6100000010C1821B9C594214940A0B4F9B7FF443340;POINT (19.269526957000039 50.262352672000077);Sosnowiec Maczki;Maczki;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";74104;1
1942;0xE6100000010C688D155DA01F4940307BB23F294B3340;POINT (19.293598157000076 50.247081409000032);Jaworzno Szczakowa;Jaworzno-Szczakowa;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";73908;1
1943;0xE6100000010CD82EB1C245004940B05AE09F106E3340;POINT (19.429941170000063 50.002128922000054);Zator;Zator;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";78113;1
1944;0xE6100000010CD0031BEEDB3C49403025A8A7B0933540;POINT (21.576914290000047 50.475461734000078);Skopanie;Skopanie;tak;" ";Lublin;" ";" ";" ";" ";" ";" ";65763;1
1945;0xE6100000010CD802EC57853C4940F0D6C09D5E8F3540;POINT (21.560037479000073 50.472819319000052);Baranów Sandomierski;Baranów Sandomierski;tak;" ";Lublin;" ";" ";" ";" ";" ";" ";65789;1
1946;0xE6100000010CC82DC28E6B374940E018309207813540;POINT (21.504021775000069 50.432969899000057);Padew;Padew;tak;" ";Rzeszów;" ";" ";" ";" ";" ";" ";65755;1
1947;0xE6100000010C40B868595B33494090EC359D1A783540;POINT (21.469156099000031 50.401225258000068);Jaślany;Bugaj;tak;" ";Rzeszów;" ";" ";" ";" ";" ";" ";81562;1
1948;0xE6100000010C10559978B32F4940201CC7AA69753540;POINT (21.458643602000052 50.372664523000026);Tuszów Narodowy;Tuszów Narodowy;tak;" ";Rzeszów;" ";" ";" ";" ";" ";" ";81554;1
1949;0xE6100000010C28435D2ACA2B4940D040CC95A9733540;POINT (21.451806414000032 50.342107101000067);Chorzelów;Chorzelów;tak;" ";Rzeszów;" ";" ";" ";" ";" ";" ";81547;1
1950;0xE6100000010CA04E6B001A3F494010DFDDC559A43440;POINT (20.64199482600003 50.492981007000026);Grochowiska;Grochowiska;tak;" ";Kielce;" ";" ";" ";" ";" ";" ";64048;1
1951;0xE6100000010C58DB726D293B494080BEE5A573AF3440;POINT (20.685358399000052 50.462201768000057);Busko Zdrój;Busko Zdroj;tak;Busko Zdrój;Kielce;11a;272;P-2094,4;" ";56;jest;64006;1
1952;0xE6100000010CC041039DC83C4940E0F2569F23033440;POINT (20.012262305000036 50.474872233000042);Kozłów;Kozłów;tak;Kozłów;Kielce;11;238;R-389;boczna;51;jest;64337;1
1953;0xE6100000010C387CC013E5324940D031B6033A023440;POINT (20.008697731000041 50.397615880000046);Dziadówki;Dziadówki;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";79483;1
1954;0xE6100000010C208DF16B682D4940F0A79CEFDA023440;POINT (20.011153198000045 50.354749196000057);Miechów;Miechów;tak;Miechów;Kraków;8;328;P-1792;" ";112;nie ma;79467;1
1955;0xE6100000010C2803CCBEA3294A4080CF32796D2A2D40;POINT (14.582866466000041 52.325309610000033);Słubice;Kunowice;tak;" ";Zielona Góra;" ";" ";" ";" ";" ";" ";233169;1
1956;0xE6100000010C401237C0AF374940007B9353F9FD3340;POINT (19.992085670000051 50.435050990000036);Tunel;Tunel;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";64626;1
1957;0xE6100000010C90B82D222E334940808D59A0A4D23340;POINT (19.822824499000035 50.39984538300007);Jeżówka;Jeżówka;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";74385;1
1958;0xE6100000010C18727C8CB0324940D06BDA0952F13340;POINT (19.942658058000063 50.396012841000072);Charsznica;Charsznica;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";64600;1
1959;0xE6100000010C482E9E658932494090F2CA37D3E03340;POINT (19.878222930000049 50.394818022000038);Gajówka;Gajówka;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";64576;1
1960;0xE6100000010C689AEE172130494090965F1AC7C53340;POINT (19.772569321000049 50.376009933000034);Wolbrom;Wolbrom;tak;Wolbrom;Kraków;11;468;R-4720;boczna;400;nie ma;74377;1
1961;0xE6100000010CE88605155A2E4940F078F8E441B23340;POINT (19.696317969000063 50.36212408800003);Zarzecze;Zarzecze;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";-2;1
1962;0xE6100000010CA83A9C47E52B4940A02EC0E839AF3340;POINT (19.684477374000039 50.342934562000039);Chrząstowice Olkuskie;Chrząstowice Olkuskie;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";74336;1
1963;0xE6100000010C905F083EA82B494030632E76699E3340;POINT (19.618796717000066 50.34107184800007);Jaroszowiec Olkuski;Jaroszowiec Olkuski;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";74310;1
1964;0xE6100000010CC0532D2EFD2C494090EFB1EC303E3340;POINT (19.242934030000072 50.351476452000043);Dąbrowa Górnicza Pogoria;Dąbrowa Górnicza-Pogoria;tak;" ";Częstochowa;" ";" ";" ";" ";" ";" ";74542;1
1965;0xE6100000010CA8F109AEF92E494040D11693DB433340;POINT (19.265069192000055 50.366994624000029);Dąbrowa Górnicza Ząbkowice;Dąbrowa Górnicza-Ząbkowice;tak;Dąbrowa Górnicza Ząbkowice;Częstochowa;31;109;R-366;boczno - czołowa;60;jest;74500;1
1966;0xE6100000010CC87DE2D5792B4940F01EFB2102423340;POINT (19.257845043000032 50.339655624000045);Dąbrowa Górnicza Huta Katowice;Dąbrowa Górnicza-Huta Katowice;tak;" ";Częstochowa;" ";" ";" ";" ";" ";" ";74856;1
1967;0xE6100000010C60446892C5314940105D0F547D4C3340;POINT (19.298787359000073 50.388841916000047);Dąbrowa Górnicza Sikorka;Dąbrowa Górnicza-Sikorka;tak;" ";Częstochowa;" ";" ";" ";" ";" ";" ";74534;1
1968;0xE6100000010C30F0D67837334940D04E227631543340;POINT (19.328879722000067 50.400130372000035);Chruszczobród;Chruszczobród;tak;" ";Częstochowa;" ";" ";" ";" ";" ";" ";75242;1
1969;0xE6100000010C30EC9EE6EB36494050069A7EF2633340;POINT (19.390418923000027 50.429074123000078);Łazy;Łazy;tak;" ";Częstochowa;" ";" ";" ";" ";" ";" ";75200;1
1970;0xE6100000010CB86A7F83903D4940F0A718B7366C3340;POINT (19.422709888000043 50.480972707000035);Zawiercie;Zawiercie;tak;" ";Częstochowa;" ";" ";" ";" ";" ";" ";75309;1
1971;0xE6100000010CB0FD24DEC40B4940909ED789DFD73340;POINT (19.843254676000072 50.091945427000041);Kraków Mydlniki Wapiennik;Kraków-Mydlniki-Wapiennik;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";80358;1
1972;0xE6100000010CB01DC8F1B80A4940607B55F7E0DB3340;POINT (19.858901461000073 50.08376905700004);Kraków Mydlniki;Kraków-Mydlniki;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";80333;1
1973;0xE6100000010CE8FFE8177C0A49406003104EF6EA3340;POINT (19.917820815000027 50.081912030000069);Kraków Łobzów;Kraków-Łobzów;tak;Kraków Łobzów;Kraków;3b;47;R-8904;boczno - czołowa;27;jest;80374;1
1974;0xE6100000010C2036A232C0084940803AE2F3B7F23340;POINT (19.948119395000049 50.068365411000059);Kraków Główny;Kraków Główny;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";80416;1
1975;0xE6100000010CF0CAEDB22D0649404019F7810CF53340;POINT (19.95722210200006 50.048269621000031);Kraków Zabłocie;Kraków-Zabłocie;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";79939;1
1976;0xE6100000010C5884D6EE970D494090EEF56266FD3340;POINT (19.989843545000042 50.106199126000035);Kraków Batowice;Kraków-Batowice;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";79236;1
1977;0xE6100000010CE88513BC940B4940404A67C50F133440;POINT (20.074459398000045 50.090476522000074);Kraków Lubocza;Kraków Lubocza;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";79251;1
1978;0xE6100000010CF88D14D6750B494090CDF15853213440;POINT (20.130178031000071 50.089533577000054);Kraków Nowa Huta;Krakow Nowa Huta;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";80507;1
1979;0xE6100000010CD862501076044940002311EFC0F93340;POINT (19.975600187000055 50.034853019000082);Kraków Płaszów;Kraków-Płaszów;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";79905;1
1980;0xE6100000010C40FAB3AD9302494050DA21599B073440;POINT (20.029714175000038 50.02013179100004);Kraków Bieżanów;Kraków-Prokocim;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";79947;1
1981;0xE6100000010CF08ADF35640149402024BDE208093440;POINT (20.035291835000066 50.010870680000039);Kraków Bieżanów Drożdżownia;Kraków-Bieżanów-Drożdżownia;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";79954;1
1982;0xE6100000010C7857144EC9034940C0BE3FAD3BF23340;POINT (19.94622309500005 50.02958084100004);Kraków Bonarka;Kraków-Bonarka;tak;Kraków Bonarka;Kraków;11;635;P-5631;" ";97;nie ma;80002;1
1983;0xE6100000010CC0CA006EDB02494050AD41A907EF3340;POINT (19.933710650000023 50.022321463000026);Kraków Łagiewniki;Kraków-Łagiewniki;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";80036;1
1984;0xE6100000010CF0D260690C004940C04776DF90ED3340;POINT (19.927991835000057 50.000378773000079);Kraków Swoszowice;Kraków-Swoszowice;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";80044;1
1985;0xE6100000010C3089104A24FE4840D09F0AE0AFDF3340;POINT (19.873777392000022 49.98548246200005);Kraków Sidzina;Kraków-Sidzina;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";80051;1
1986;0xE6100000010CA83CF228D1BF4840605A3F30D9143340;POINT (19.081439033000038 49.498570555000072);Rycerka;Rycerka;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76828;1
1987;0xE6100000010C6830CD143DBF484070BB9EFC1E0D3340;POINT (19.051254071000074 49.49405155200003);Sól;Płowuchy;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76836;1
1988;0xE6100000010C38065CAB4BD4484000C8557BC4DA3240;POINT (18.854560574000061 49.658559246000038);Wisła Uzdrowisko;Wisła Uzdrowisko;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76992;1
1989;0xE6100000010C80D51BCC9ECF484090A638F0E5DF3240;POINT (18.874602331000062 49.622033609000027);Wisła Głębce;Wisła Głębce;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";77040;1
1990;0xE6100000010CE8F250C2E9D2484050B531DEA5DD3240;POINT (18.865812194000057 49.647758760000045);Wisła Dziechcinka;Wisła Dziechcinka;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";77024;1
1991;0xE6100000010C08D5A76B99C0484050B1D4CE3EFA3240;POINT (18.97752087300006 49.504682023000044);Zwardoń;Zwardoń;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76869;1
1992;0xE6100000010CF8BED81807D74840B01661C29C2F3340;POINT (19.185985707000043 49.679904085000032);Żywiec;Żywiec;tak;Żywiec;Sosnowiec;13;290;P-3072, R-220;boczna;230;jest;76604;1
1993;0xE6100000010C88E63FB30A144940303A1A73964A3240;POINT (18.291358179000042 50.156576544000075);Nędza;Nędza;tak;Nędza;Tarnowskie Góry;11;500;R-601;boczna;109;jest;68783;1
1994;0xE6100000010CA0FAAA430B084940C000D9FDC0223240;POINT (18.13575731800006 50.062843760000078);Lekartów;Lekartów;nie;" ";Tarnowskie Góry;" ";" ";" ";" ";" ";" ";68759;1
1995;0xE6100000010C885620AD03D34840C08A3DA22C2A3340;POINT (19.164743557000065 49.648549691000028);Radziechowy Wieprz;Radziechowy-Wieprz;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76745;1
1996;0xE6100000010CB82357AF37CE4840C027EBB159233340;POINT (19.138087387000041 49.61107436900005);Cięcina;Cięcina;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76752;1
1997;0xE6100000010C00DD0AAD43CD484020FA1FB42C1E3340;POINT (19.117869623000047 49.603627806000077);Węgierska Górka;Węgierska Górka;tak;Węgierska Górka;Sosnowiec;5;138;P- 405;" ";10;jest;76737;1
1998;0xE6100000010C38AD6C70B9CA484090EA9B0B0E1B3340;POINT (19.105683065000051 49.583784154000057);Cisiec;Cisiec;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76760;1
1999;0xE6100000010C0002045025C74840500E67A4FC173340;POINT (19.093698764000067 49.555826189000072);Milówka;Milówka;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76778;1
2000;0xE6100000010C986805FDFAC24840702DBD178E013340;POINT (19.006074413000022 49.523284557000068);Laliki;Laliki;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76851;1
2001;0xE6100000010C00CA50C944C24840806F1395DD073340;POINT (19.030724828000075 49.517724194000039);Sól Kiczora;Sól-Kiczora;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76844;1
2002;0xE6100000010CD89BF63923C2484050D285FDC31C3340;POINT (19.112365575000069 49.516700025000034);Rajcza;Rajcza;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76786;1
2003;0xE6100000010C8083623D0BC14840403C3719471B3340;POINT (19.106553627000039 49.508155511000041);Rajcza Centrum;Ryśki;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";178278;1
2004;0xE6100000010CA8A7439F76FF484050F952DD7B273340;POINT (19.154233773000044 49.99580756000006);Brzeszcze;Brzeszcze;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";178222;1
2005;0xE6100000010CE8509CFC86D64840A0027D224F393340;POINT (19.223863750000078 49.675994469000045);Żywiec Sporysz;Żywiec-Sporysz;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76638;1
2006;0xE6100000010C48C9B753C7FE4840A05032ED26B73240;POINT (18.715437722000047 49.990457978000052);Warszowice;Warszowice;tak;" ";Tarnowskie Góry;" ";" ";" ";" ";" ";" ";69294;1
2007;0xE6100000010CE8C1CA2CF80249406096F3C226063440;POINT (20.024028954000073 50.023198699000034);Kraków Prokocim Osobowy;Kraków-Prokocim;tak;" ";Kraków;" ";" ";" ";" ";" ";" ";79210;1
2008;0xE6100000010C40DA61E1DEFC4840B0E1DBFB21F43240;POINT (18.953643552000074 49.975551770000038);Pszczyna;Pszczyna;tak;Pszczyna;Sosnowiec;18;240;P-675, R-607;boczna;120;jest;75903;1
2009;0xE6100000010C981F63817EFA484020E2C1B18FA93240;POINT (18.662348852000036 49.956985639000038);Pawłowice Górne;Jastrzębie Zdrój-Bzie;tak;" ";Tarnowskie Góry;" ";" ";" ";" ";" ";" ";69351;1
2010;0xE6100000010C1031CDFDA0F9484060F6A32F24B63240;POINT (18.711489656000026 49.950225568000064);Pawłowice Śląskie;Pawłowice Śląskie;tak;Pawłowice Śląskie;Tarnowskie Góry;5;852;P- 3120;" ";260;jest;69302;1
2011;0xE6100000010C701EC1D9E2F8484070DED0B273F73240;POINT (18.966609169000037 49.944422931000076);Goczałkowice;Goczałkowice;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75937;1
2012;0xE6100000010C6899B231C1F4484040BD1255B3C03240;POINT (18.752736394000067 49.912145817000066);Strumień;Zamek;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75879;1
2013;0xE6100000010CF85E35692FF4484010EED8269AF03240;POINT (18.939852169000062 49.907696868000073);Zabrzeg;Milardowice;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75739;1
2014;0xE6100000010CD05CB428B5F3484090B3C1AD2EE83240;POINT (18.906962261000047 49.903966034000064);Zabrzeg Czarnolesie;Zabrze Czarnolesie;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75705;1
2015;0xE6100000010C309E2DCC34F2484090EDB2C221C53240;POINT (18.770046395000065 49.892236254000068);Zabłocie Czuchów;Zabłocie-Czuchów;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75838;1
2016;0xE6100000010CE080EFD384F148402034EA4A19C23240;POINT (18.758198435000054 49.886866085000065);Drogomyśl;Drogomysł;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75861;1
2017;0xE6100000010C38FBCAF050F24840D0CBD26FDBCF3240;POINT (18.811942090000059 49.893095111000036);Chybie;Chybie;tak;Chybie;Sosnowiec;12;140;P-675;" ";70;jest;75796;1
2018;0xE6100000010C487E7B463EF1484070C871DAE5D03240;POINT (18.816007283000033 49.884712992000061);Chybie Mnich;Chybie-Mnich;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75820;1
2019;0xE6100000010C4094B10C77F0484020B445A9EFAF3240;POINT (18.687250690000042 49.878633105000063);Pruchna;Pruchna;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75853;1
2020;0xE6100000010C60D58BD48DEF48406003E5CD999E3240;POINT (18.619534367000028 49.871515816000056);Zebrzydowice;Zebrzydowice;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75507;1
2021;0xE6100000010CD89EACC766EF4840C04E0343ACCF3240;POINT (18.811222256000065 49.870324096000047);Zaborze;Opitów;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";40584;1
2022;0xE6100000010CA0A8408EEFEC4840E0143D6740A03240;POINT (18.625982716000067 49.851060659000041);Kończyce;Podlesie;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75622;1
2023;0xE6100000010C083EDB178EEA484040050872929C3240;POINT (18.611609580000049 49.832461340000066);Kaczyce koło Cieszyna;Kaczyce;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75580;1
2024;0xE6100000010C3866F5554CEA4840B03A80F235D03240;POINT (18.813323170000047 49.830454583000062);Pierściec;Piersiec;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75762;1
2025;0xE6100000010CF88984D529E748402070C38009993240;POINT (18.597801254000046 49.805964174000053);Pogwizdów;Pogwizdów;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75630;1
2026;0xE6100000010CF09999C4D9E748409089AF715BE13240;POINT (18.880301576000022 49.811333251000065);Grodziec Śląski;Grodziec;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76521;1
2027;0xE6100000010C80375FEABCE74840102D318A76D43240;POINT (18.82993377400004 49.810452744000031);Pogórze;Pogórze;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76539;1
2028;0xE6100000010CF0D6C37BB4E74840A03BF6CA74D93240;POINT (18.849438367000062 49.810195418000035);Zalas;Zalas;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";-1;1
2029;0xE6100000010CA0107802CFE7484030BD815F29FB3240;POINT (18.981100053000034 49.811004933000049);Bielsko Biała Wapienica;Bielsko Biała Wapienica;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76463;1
2030;0xE6100000010C902157EF52E7484000CF181B77E83240;POINT (18.908067411000047 49.807218473000034);Jasienica koło Bielska;Jasienica k. Bielska;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76489;1
2031;0xE6100000010CC0E51C6F44E74840C0067B55DFEE3240;POINT (18.933095305000052 49.806775941000069);Jaworze Jasienica;Jaworze-Jasienica;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76471;1
2032;0xE6100000010C5856E68FA4E54840A0DB0A8F6DCA3240;POINT (18.79073423400007 49.79408453700006);Skoczów;Skoczów;tak;Skoczów;Sosnowiec;7;176;P-2351, R-456;boczna;30;jest;75788;1
2033;0xE6100000010C204D739A61E44840000A4DD0AE9A3240;POINT (18.604229945000043 49.784228617000053);Cieszyn Marklowice;Marklowice;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75648;1
2034;0xE6100000010CB0C6E353D4E2484090A8A8B879C73240;POINT (18.779201070000056 49.772104727000055);Skoczów Bładnice;Skoczów-Bładnice;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76943;1
2035;0xE6100000010C70229F691FE048400059795070A33240;POINT (18.638432531000035 49.750958636000064);Cieszyn;Cieszyn;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75655;1
2036;0xE6100000010C9024590B9CDF48408016D8F1CCBF3240;POINT (18.749220958000024 49.746949595000046);Goleszów;Goleszów;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76901;1
2037;0xE6100000010C60F5CFBF5CDF484080E122F23BAA3240;POINT (18.664977201000056 49.745017983000025);Cieszyn Mnisztwo;Cieszyn-Mnisztwo;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";75671;1
2038;0xE6100000010C0032C9A252DE4840B08862ABB1BB3240;POINT (18.733179771000039 49.736896847000025);Goleszów Górny;Goleszów Górny;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76927;1
2039;0xE6100000010CD84EFED500DE484010B449F29AB33240;POINT (18.701583045000064 49.734400510000057);Bażanowice;Bażanowice;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76935;1
2040;0xE6100000010C103C43AD33DD48403044DEE4CACD3240;POINT (18.803877167000053 49.728139551000027);Ustroń;Ustroń;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76950;1
2041;0xE6100000010C38F8507C1EDC4840001F15096AD13240;POINT (18.818024223000066 49.719680347000065);Ustroń Zdrój;Ustroń-Zdrój;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76968;1
2042;0xE6100000010CA0C5CC572CD9484050FF154383D43240;POINT (18.830127900000036 49.696665740000071);Ustroń Polana;Ustroń-Polana;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";77057;1
2043;0xE6100000010C8833A1B1C5D648400068F3301BD93240;POINT (18.848071155000071 49.677908138000078);Wisła Obłaziec;Wisła-Obłaziec;tak;" ";Sosnowiec;" ";" ";" ";" ";" ";" ";76984;1
2044;0xE6100000010C7874BBB511004940909558B91A523240;POINT (18.320720276000031 50.00054046300005);Syrynia;Bluszczów;nie;" ";Tarnowskie Góry;" ";" ";" ";" ";" ";" ";68577;1
