godzina	station_id	avg_dostepne_rowery	avg_dostepne_doki	avg_popularnosc_stacji	rk
10	35	6.2575342465753425	4.7301369863013699	0.4305	64
10	68	10.7986301369863014	8.1561643835616438	0.4303	65
10	48	8.5904109589041096	6.3931506849315068	0.4267	66
10	12	10.9493150684931507	8.0479452054794521	0.4236	67
10	63	10.9353507565337001	8.0220082530949106	0.4232	68
10	65	8.6794520547945205	6.2917808219178082	0.4203	69
10	51	11.0467032967032967	7.9230769230769231	0.4177	70
11	59	7.2921810699588477	15.6721536351165981	0.6825	1
11	70	6.3415637860082305	12.6200274348422497	0.6656	2
11	69	8.2043895747599451	14.7462277091906722	0.6425	3
11	62	6.9119669876203576	12.0385144429160935	0.6353	4
11	54	5.6241426611796982	9.3429355281207133	0.6242	5
11	56	7.242798353909465	11.7325102880658436	0.6183	6
11	58	7.2513736263736264	11.7362637362637363	0.6181	7
11	72	8.7709190672153635	14.1550068587105624	0.6174	8
11	71	7.3004115226337449	11.6941015089163237	0.6157	9
11	84	6.0452755905511811	8.9468503937007874	0.5968	10
11	50	9.3388203017832647	13.5994513031550069	0.5929	11
11	55	9.401920438957476	13.5212620027434842	0.5899	12
11	67	11.0576131687242798	15.8587105624142661	0.5892	13
11	66	7.8244170096021948	11.093278463648834	0.5864	14
11	34	9.5569272976680384	13.3443072702331962	0.5827	15
11	28	9.6021947873799726	13.3854595336076818	0.5823	16
11	83	6.3104693140794224	8.6877256317689531	0.5793	17
11	33	6.3717421124828532	8.6186556927297668	0.5749	18
11	22	11.5294924554183813	15.3703703703703704	0.5714	19
11	73	6.5613793103448276	8.4317241379310345	0.5624	20
11	2	11.8585164835164835	15.0865384615384615	0.5599	21
11	21	6.5994513031550069	8.4142661179698217	0.5604	22
11	49	8.3840877914951989	10.5843621399176955	0.558	23
11	29	10.2976680384087791	12.6858710562414266	0.552	24
11	5	8.635116598079561	10.3470507544581619	0.5451	25
11	10	6.8751714677640604	8.1344307270233196	0.5419	26
11	46	6.8587105624142661	8.1165980795610425	0.542	27
11	16	6.9245541838134431	8.0672153635116598	0.5381	28
11	25	6.9615912208504801	8.0384087791495199	0.5359	29
11	13	7.0137174211248285	7.9670781893004115	0.5318	30
11	14	8.9012345679012346	10.0905349794238683	0.5313	31
11	74	10.4801097393689986	11.6570644718792867	0.5266	32
11	47	9.0233196159122085	9.9396433470507545	0.5242	33
11	82	7.1763698630136986	7.7996575342465753	0.5208	34
11	80	7.1848184818481848	7.801980198019802	0.5206	35
11	42	7.1893004115226337	7.7818930041152263	0.5198	36
11	23	7.2770919067215364	7.7146776406035665	0.5146	37
11	8	7.299039780521262	7.6817558299039781	0.5128	38
11	32	5.3778877887788779	5.6138613861386139	0.5107	39
11	37	5.3950617283950617	5.6200274348422497	0.5102	40
11	30	7.364883401920439	7.6282578875171468	0.5088	41
11	39	9.364010989010989	9.5714285714285714	0.5055	42
11	24	7.4348422496570645	7.5541838134430727	0.504	43
11	75	9.4211248285322359	9.541838134430727	0.5032	44
11	76	9.5075445816186557	9.4307270233196159	0.498	45
11	11	9.6364883401920439	9.3635116598079561	0.4928	46
11	61	13.3031550068587106	12.794238683127572	0.4902	47
11	41	7.7462277091906722	7.2222222222222222	0.4825	48
